candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
BTC-USD + XLU + XLP + SHY,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.178168,-0.190808,-0.174265,-0.025448,-0.022288,0.373135,0.329825,1.673272,1.682824,-0.000273,5.5e-05,0.162454,0.354016,0.760965,0.726273,13.117788,8.669603,12.41603,0.000329,-0.191563,0.034693,0.034693,0.009551,0.570823,534241832039.15826,0.511148,0.604019,0.469858,0.378059,0.457783,0.042628,0.479393,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""XLP"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLU + XLE + IEF,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.180572,-0.190808,-0.172098,-0.025448,-0.022679,0.373135,0.336167,1.673272,1.695534,-0.000273,5.7e-05,0.162454,0.34853,0.760965,0.737061,11.94524,9.805299,10.880382,0.00033,-0.186076,0.023905,0.023905,0.022262,1.330437,1255579678910.7893,0.452245,0.623179,0.470594,0.327181,0.478239,0.103979,0.462781,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""XLE"": 5.0, ""IEF"": 5.0}"
BTC-USD + XLU + XLE + TLT,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.180499,-0.190808,-0.173752,-0.025448,-0.022615,0.373135,0.334659,1.673272,1.687871,-0.000273,3.1e-05,0.162454,0.350796,0.760965,0.737283,11.981137,8.938664,11.13029,0.000305,-0.188342,0.023682,0.023682,0.014599,0.872479,1652371122214.9956,0.461831,0.608558,0.456301,0.326131,0.465906,0.137726,0.460703,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""XLE"": 5.0, ""TLT"": 5.0}"
BTC-USD + XLU + XLE + SHY,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.180703,-0.190808,-0.169089,-0.025448,-0.02272,0.373135,0.336995,1.673272,1.698889,-0.000273,6.1e-05,0.162454,0.348488,0.760965,0.737452,11.881361,11.382535,10.719358,0.000335,-0.186035,0.023514,0.023514,0.025616,1.530914,534241832039.15826,0.446069,0.649789,0.473322,0.325338,0.483637,0.042628,0.463775,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""XLE"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLU + XLE + XLV,commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.183179,-0.190808,-0.173523,-0.025448,-0.023155,0.373135,0.341455,1.673272,1.700278,-0.000273,9e-05,0.162454,0.367726,0.760965,0.760259,10.674291,9.058901,9.008786,0.000363,-0.205273,0.000706,0.000706,0.027006,1.613947,1652371122214.9956,0.380457,0.610587,0.489419,0.217777,0.485873,0.137726,0.430412,"MDD 개선, Stress 방어, Sharpe 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""XLE"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLU + IEF + TLT,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176392,-0.190808,-0.176446,-0.025448,-0.021927,0.373135,0.321488,1.673272,1.652497,-0.000273,8.5e-05,0.162454,0.350682,0.760965,0.708827,13.983599,7.526686,13.834589,0.000358,-0.188228,0.052138,0.052138,-0.020775,-1.241603,1255579678910.7893,0.565559,0.584737,0.486789,0.460333,0.408977,0.103979,0.504381,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""IEF"": 5.0, ""TLT"": 5.0}"
BTC-USD + XLU + IEF + SHY,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176391,-0.190808,-0.171794,-0.025448,-0.021975,0.373135,0.32385,1.673272,1.6659,-0.000273,0.000115,0.162454,0.348448,0.760965,0.708995,13.984115,9.964617,13.647868,0.000389,-0.185995,0.05197,0.05197,-0.007373,-0.440609,534241832039.15826,0.558397,0.625867,0.50381,0.45954,0.430547,0.042628,0.512515,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""IEF"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLU + IEF + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.178782,-0.190808,-0.176211,-0.025448,-0.022368,0.373135,0.328301,1.673272,1.668522,-0.000273,0.000144,0.162454,0.368011,0.760965,0.731803,12.818562,7.650094,12.10206,0.000417,-0.205557,0.029163,0.029163,-0.00475,-0.283883,1255579678910.7893,0.499105,0.586819,0.519907,0.351979,0.434767,0.103979,0.479905,"MDD 개선, Stress 방어, CVaR 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""IEF"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLU + TLT + SHY,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176366,-0.190808,-0.173449,-0.025448,-0.021937,0.373135,0.322345,1.673272,1.657598,-0.000273,9e-05,0.162454,0.350728,0.760965,0.709218,13.996324,9.097357,13.795252,0.000363,-0.188275,0.051747,0.051747,-0.015674,-0.936745,534241832039.15826,0.56405,0.611236,0.489518,0.45849,0.417186,0.042628,0.507267,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""TLT"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLU + TLT + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.178766,-0.190808,-0.177856,-0.025448,-0.022325,0.373135,0.326788,1.673272,1.660205,-0.000273,0.000119,0.162454,0.370252,0.760965,0.732025,12.826192,6.787915,12.270522,0.000392,-0.207799,0.02894,0.02894,-0.013067,-0.780952,1652371122214.9956,0.505566,0.572273,0.505615,0.350929,0.421382,0.137726,0.476643,"MDD 개선, Stress 방어, CVaR 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""TLT"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLU + SHY + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.178868,-0.190808,-0.173217,-0.025448,-0.022399,0.373135,0.329135,1.673272,1.672379,-0.000273,0.000149,0.162454,0.367965,0.760965,0.732194,12.776361,9.21926,11.979994,0.000422,-0.205512,0.028772,0.028772,-0.000893,-0.053373,534241832039.15826,0.494423,0.613292,0.522636,0.350135,0.440974,0.042628,0.481476,"MDD 개선, Stress 방어, CVaR 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLU"": 5.0, ""SHY"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLP + XLE + IEF,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.180428,-0.190808,-0.167889,-0.025448,-0.0227,0.373135,0.333194,1.673272,1.680411,-0.000273,1.9e-05,0.162454,0.35001,0.760965,0.736376,12.015582,12.011139,10.796354,0.000292,-0.187556,0.024589,0.024589,0.007139,0.426639,1255579678910.7893,0.449022,0.660394,0.449318,0.330408,0.4539,0.103979,0.46273,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""XLE"": 5.0, ""IEF"": 5.0}"
BTC-USD + XLP + XLE + TLT,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.18033,-0.190808,-0.169619,-0.025448,-0.02263,0.373135,0.331695,1.673272,1.673016,-0.000273,-6e-06,0.162454,0.35239,0.760965,0.736599,12.063517,11.104569,11.074482,0.000267,-0.189936,0.024366,0.024366,-0.000256,-0.0153,2488623226120.116,0.45969,0.645099,0.435025,0.329358,0.442,0.20885,0.464495,"MDD 개선, CVaR 개선, Sharpe 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""XLE"": 5.0, ""TLT"": 5.0}"
BTC-USD + XLP + XLE + SHY,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.180581,-0.190808,-0.164771,-0.025448,-0.022739,0.373135,0.334015,1.673272,1.683543,-0.000273,2.4e-05,0.162454,0.349909,0.760965,0.736767,11.941325,13.645419,10.646098,0.000297,-0.187455,0.024198,0.024198,0.01027,0.613784,534241832039.15826,0.443259,0.687966,0.452046,0.328565,0.45894,0.042628,0.464025,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""XLE"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLP + XLE + XLV,commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.183049,-0.190808,-0.168983,-0.025448,-0.023157,0.373135,0.338467,1.673272,1.685158,-0.000273,5.2e-05,0.162454,0.369124,0.760965,0.759575,10.737456,11.438282,9.003264,0.000325,-0.206671,0.001391,0.001391,0.011886,0.710327,2488623226120.116,0.380245,0.650729,0.468143,0.221004,0.46154,0.20885,0.435557,"MDD 개선, Stress 방어, Sharpe 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""XLE"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLP + IEF + TLT,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176233,-0.190808,-0.173522,-0.025448,-0.021941,0.373135,0.31855,1.673272,1.637325,-0.000273,4.8e-05,0.162454,0.352564,0.760965,0.708143,14.06154,9.059387,13.781898,0.000321,-0.19011,0.052823,0.052823,-0.035948,-2.148352,1255579678910.7893,0.563538,0.610595,0.465513,0.46356,0.38456,0.103979,0.502471,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""IEF"": 5.0, ""TLT"": 5.0}"
BTC-USD + XLP + IEF + SHY,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176278,-0.190808,-0.167292,-0.025448,-0.022006,0.373135,0.320896,1.673272,1.650209,-0.000273,7.8e-05,0.162454,0.350152,0.760965,0.708311,14.039189,12.324444,13.526179,0.000351,-0.187698,0.052654,0.052654,-0.023064,-1.378349,534241832039.15826,0.553729,0.66568,0.482534,0.462766,0.405295,0.042628,0.512386,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""IEF"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLP + IEF + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.178662,-0.190808,-0.171487,-0.025448,-0.022397,0.373135,0.325339,1.673272,1.653063,-0.000273,0.000106,0.162454,0.36971,0.760965,0.731118,12.87701,10.125553,11.988589,0.000379,-0.207256,0.029847,0.029847,-0.02021,-1.207784,1255579678910.7893,0.494752,0.628582,0.498631,0.355205,0.409888,0.103979,0.480314,"MDD 개선, Stress 방어, CVaR 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""IEF"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLP + TLT + SHY,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176228,-0.190808,-0.169023,-0.025448,-0.021954,0.373135,0.3194,1.673272,1.642187,-0.000273,5.2e-05,0.162454,0.352549,0.760965,0.708534,14.063694,11.416902,13.727145,0.000326,-0.190095,0.052432,0.052432,-0.031086,-1.857771,534241832039.15826,0.561438,0.650369,0.468242,0.461716,0.392384,0.042628,0.507767,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""TLT"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLP + TLT + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.178621,-0.190808,-0.173209,-0.025448,-0.022351,0.373135,0.323835,1.673272,1.645019,-0.000273,8.1e-05,0.162454,0.372075,0.760965,0.731341,12.896769,9.223033,12.168678,0.000354,-0.209621,0.029624,0.029624,-0.028253,-1.688486,2488623226120.116,0.50166,0.613356,0.484339,0.354155,0.396943,0.20885,0.480672,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""TLT"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLP + SHY + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.17877,-0.190808,-0.168383,-0.025448,-0.022429,0.373135,0.326166,1.673272,1.656693,-0.000273,0.000111,0.162454,0.3696,0.760965,0.731509,12.824349,11.752561,11.863552,0.000384,-0.207146,0.029456,0.029456,-0.01658,-0.990861,534241832039.15826,0.489956,0.656031,0.50136,0.353362,0.415729,0.042628,0.482003,"MDD 개선, Stress 방어, CVaR 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLP"": 5.0, ""SHY"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLE + IEF + TLT,bond|commodity_energy|crypto,PASS,PASS,20.0,,,,,4,0.205068,0.178673,-0.190808,-0.167055,-0.025448,-0.022347,0.373135,0.325688,1.673272,1.654909,-0.000273,5.4e-05,0.162454,0.346989,0.760965,0.719322,12.871295,12.448309,12.183295,0.000327,-0.184535,0.041644,0.041644,-0.018363,-1.097444,1255579678910.7893,0.502221,0.667769,0.468978,0.410839,0.412859,0.103979,0.490695,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLE"": 5.0, ""IEF"": 5.0, ""TLT"": 5.0}"
BTC-USD + XLE + IEF + SHY,bond|commodity_energy|crypto,PASS,PASS,20.0,,,,,4,0.205068,0.178818,-0.190808,-0.162189,-0.025448,-0.022402,0.373135,0.328024,1.673272,1.666629,-0.000273,8.4e-05,0.162454,0.344626,0.760965,0.71949,12.800685,14.998527,11.968959,0.000357,-0.182173,0.041475,0.041475,-0.006643,-0.397019,534241832039.15826,0.493999,0.710794,0.485999,0.410045,0.431721,0.042628,0.498566,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLE"": 5.0, ""IEF"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLE + IEF + XLV,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.181155,-0.190808,-0.166407,-0.025448,-0.022807,0.373135,0.332493,1.673272,1.669803,-0.000273,0.000112,0.162454,0.363976,0.760965,0.742298,11.661127,12.788161,10.37848,0.000385,-0.201522,0.018668,0.018668,-0.003469,-0.207325,1255579678910.7893,0.432994,0.673503,0.502095,0.302484,0.436829,0.103979,0.465798,"MDD 개선, Stress 방어, Sharpe 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLE"": 5.0, ""IEF"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLE + TLT + SHY,bond|commodity_energy|crypto,PASS,PASS,20.0,,,,,4,0.205068,0.178713,-0.190808,-0.16393,-0.025448,-0.022357,0.373135,0.326532,1.673272,1.65926,-0.000273,5.9e-05,0.162454,0.34698,0.760965,0.719713,12.851818,14.08609,12.14492,0.000332,-0.184527,0.041253,0.041253,-0.014012,-0.837402,534241832039.15826,0.500749,0.6954,0.471706,0.408995,0.419862,0.042628,0.4937,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLE"": 5.0, ""TLT"": 5.0, ""SHY"": 5.0}"
BTC-USD + XLE + TLT + XLV,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.181061,-0.190808,-0.168138,-0.025448,-0.022743,0.373135,0.330995,1.673272,1.662398,-0.000273,8.7e-05,0.162454,0.366299,0.760965,0.74252,11.70724,11.88077,10.627284,0.00036,-0.203845,0.018445,0.018445,-0.010875,-0.649899,2989320532229.1396,0.442537,0.658194,0.487803,0.301434,0.424911,0.251435,0.469294,"MDD 개선, Stress 방어, CVaR 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLE"": 5.0, ""TLT"": 5.0, ""XLV"": 5.0}"
BTC-USD + XLE + SHY + XLV,bond|commodity_energy|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.181305,-0.190808,-0.163283,-0.025448,-0.022844,0.373135,0.333315,1.673272,1.67295,-0.000273,0.000117,0.162454,0.363875,0.760965,0.742688,11.587898,14.425263,10.229955,0.00039,-0.201422,0.018277,0.018277,-0.000322,-0.019256,534241832039.15826,0.427297,0.701122,0.504824,0.30064,0.441893,0.042628,0.467128,"MDD 개선, Stress 방어, Sharpe 개선","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""XLE"": 5.0, ""SHY"": 5.0, ""XLV"": 5.0}"
BTC-USD + IEF + TLT + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176961,-0.190808,-0.172708,-0.025448,-0.022051,0.373135,0.317861,1.673272,1.626693,-0.000273,0.000141,0.162454,0.366309,0.760965,0.714064,13.706385,9.485882,13.348121,0.000414,-0.203856,0.046902,0.046902,-0.046579,-2.783721,1255579678910.7893,0.5469,0.61779,0.518291,0.435636,0.36745,0.103979,0.504139,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""IEF"": 5.0, ""TLT"": 5.0, ""XLV"": 5.0}"
BTC-USD + IEF + SHY + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.177002,-0.190808,-0.165889,-0.025448,-0.022115,0.373135,0.320207,1.673272,1.639574,-0.000273,0.000171,0.162454,0.363964,0.760965,0.714232,13.68654,13.05947,13.097601,0.000444,-0.20151,0.046733,0.046733,-0.033698,-2.013891,534241832039.15826,0.537291,0.67808,0.535312,0.434842,0.38818,0.042628,0.515164,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""IEF"": 5.0, ""SHY"": 5.0, ""XLV"": 5.0}"
BTC-USD + TLT + SHY + XLV,bond|crypto|defensive,PASS,PASS,20.0,,,,,4,0.205068,0.176955,-0.190808,-0.167995,-0.025448,-0.022066,0.373135,0.318711,1.673272,1.631549,-0.000273,0.000146,0.162454,0.366301,0.760965,0.714455,13.709277,11.95582,13.288952,0.000419,-0.203847,0.046511,0.046511,-0.041724,-2.493544,534241832039.15826,0.54463,0.659461,0.52102,0.433792,0.375264,0.042628,0.509754,"MDD 개선, CVaR 개선, Stress 방어","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""BTC-USD"": 5.0, ""TLT"": 5.0, ""SHY"": 5.0, ""XLV"": 5.0}"
USO + DBC + XLU + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,,,,,4,0.205068,0.176778,-0.190808,-0.167328,-0.025448,-0.022625,0.373135,0.345379,1.673272,1.784034,-0.000273,-0.000482,0.162454,0.256235,0.760965,0.708529,13.795409,12.305301,11.092617,-0.000209,-0.093781,0.052436,0.052436,0.110762,6.619478,33038140663.32702,0.460386,0.665357,0.165872,0.461739,0.620665,0.0,0.435621,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""USO"": 5.0, ""DBC"": 5.0, ""XLU"": 5.0, ""XLP"": 5.0}"
USO + DBC + XLU + IEF,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,,,,,4,0.205068,0.174982,-0.190808,-0.164849,-0.025448,-0.022298,0.373135,0.339336,1.673272,1.767816,-0.000273,-0.000422,0.162454,0.250801,0.760965,0.691252,14.671486,13.604833,12.378661,-0.000149,-0.088348,0.069714,0.069714,0.094544,5.650251,33038140663.32702,0.509714,0.687281,0.199824,0.543219,0.594565,0.0,0.469599,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""USO"": 5.0, ""DBC"": 5.0, ""XLU"": 5.0, ""IEF"": 5.0}"
USO + DBC + XLU + TLT,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,,,,,4,0.205068,0.174838,-0.190808,-0.166514,-0.025448,-0.022246,0.373135,0.33784,1.673272,1.760713,-0.000273,-0.000447,0.162454,0.253447,0.760965,0.691474,14.74149,12.731878,12.582613,-0.000174,-0.090994,0.069491,0.069491,0.08744,5.225708,33038140663.32702,0.517537,0.672553,0.185532,0.542169,0.583133,0.0,0.465285,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""USO"": 5.0, ""DBC"": 5.0, ""XLU"": 5.0, ""TLT"": 5.0}"
USO + DBC + XLU + SHY,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,,,,,4,0.205068,0.175152,-0.190808,-0.161817,-0.025448,-0.02233,0.373135,0.340158,1.673272,1.77079,-0.000273,-0.000417,0.162454,0.250891,0.760965,0.691643,14.588446,15.193851,12.250457,-0.000144,-0.088438,0.069323,0.069323,0.097518,5.827987,33038140663.32702,0.504797,0.714089,0.202553,0.541375,0.599351,0.0,0.47408,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 15.7368, ""NVDA"": 15.7368, ""AVGO"": 8.0503, ""XOM"": 9.0024, ""011200.KS"": 15.7368, ""207940.KS"": 15.7368, ""USO"": 5.0, ""DBC"": 5.0, ""XLU"": 5.0, ""SHY"": 5.0}"
